Name,Address,_2,_3,_4
Mikla,Meşrutiyet Caddesi No:15, 18th floor (18. kat), Tepebaşı/Beyoğlu, Istanbul, 34430, Türkiye
Nicole,Tomtom Kaptan Sokak No:18, Beyoğlu, Istanbul, 34433, Türkiye
One White Street,1 White St., New York, 10013, USA
Red Paper Clip,120 Christopher St., New York, 10014, USA
Vestry,246 Spring St., New York, 10013, USA
Tsukimi,288 E. 10th St., New York, 10003, USA
Yoshino,342 Bowery, New York, 10012, USA
Frevo,48 W. 8th St., New York, 10011, USA
Le Pavillon,1 Vanderbilt Ave., New York, 10017, USA
Torien,292 Elizabeth St., New York, 10012, USA
Blue Hill at Stone Barns,630 Bedford Rd., Tarrytown, 10591, USA
Francie,134 Broadway, New York, 11249, USA
Clover Hill,20 Columbia Pl., New York, 11201, USA
Crown Shy,70 Pine St., New York, 10005, USA
Don Angie,103 Greenwich Ave., New York, 10014, USA
Casa Enrique,5-48 49th Ave., New York, 11101, USA
Jean-Georges,1 Central Park West, New York, 10023, USA
Sushi Ginza Onodera,461 Fifth Ave., New York, 10017, USA
Contra,138 Orchard St., New York, 10002, USA
The Four Horsemen,295 Grand St., New York, 11211, USA
Oxalis,791 Washington Ave., New York, 11238, USA
Chef's Table at Brooklyn Fare,431 W. 37th St., New York, 10018, USA
Sushi Noz,181 E. 78th St., New York, 10075, USA
Dirt Candy,86 Allen St., New York, 10002, USA
Tuome,536 E. 5th St., New York, 10009, USA
Kanoyama,175 Second Ave., New York, 10003, USA
Jungsik,2 Harrison St., New York, 10013, USA
Per Se,10 Columbus Circle, New York, 10019, USA
The Modern,9 W. 53rd St., New York, 10019, USA
odo,17 W. 20th St., New York, 10011, USA
Le Jardinier New York,610 Lexington Ave., New York, 10022, USA
Rezdôra,27 E. 20th St., New York, 10003, USA
Family Meal at Blue Hill,75 Washington Pl., New York, 10011, USA
Ko,8 Extra Pl., New York, 10003, USA
Hirohisa,73 Thompson St., New York, 10012, USA
Sushi Amane,245 E. 44th St., New York, 10017, USA
Claro,284 Third Ave., New York, 11215, USA
The Musket Room,265 Elizabeth St., New York, 10012, USA
Le Bernardin,155 W. 51st St., New York, 10019, USA
The River Café,1 Water St., New York, 11201, USA
Oxomoco,128 Greenpoint Ave., New York, 11222, USA
Cote,16 W. 22nd St., New York, 10010, USA
Masa,10 Columbus Circle, New York, 10019, USA
Shion 69 Leonard Street,69 Leonard St., New York, 10013, USA
Sushi Yasuda,204 E. 43rd St., New York, 10017, USA
Gramercy Tavern,42 E. 20th St., New York, 10003, USA
Gabriel Kreuther,41 W. 42nd St., New York, 10036, USA
Jua,36 E. 22nd St., New York, 10010, USA
Oiji Mi,17 W. 19th St., New York, 10011, USA
Tempura Matsui,222 E. 39th St., New York, 10158, USA
Aquavit,65 E. 55th St., New York, 10022, USA
Aska,47 S. 5th St., New York, 11249, USA
Sushi Nakazawa,23 Commerce St., New York, 10014, USA
Estela,47 E. Houston St., New York, 10012, USA
Noda,37 W. 20th St., New York, 10001, USA
Jeju Noodle Bar,679 Greenwich St., New York, 10014, USA
Le Coucou,138 Lafayette St., New York, 10013, USA
Caviar Russe,538 Madison Ave., New York, 10022, USA
Eleven Madison Park,11 Madison Ave., New York, 10010, USA
Kochi,652 Tenth Ave., New York, 10036, USA
Atera,77 Worth St., New York, 10013, USA
Casa Mono,52 Irving Pl., New York, 10003, USA
Atomix,104 E. 30th St., New York, 10016, USA
Kosaka,220 W. 13th St., New York, 10011, USA
Daniel,60 E. 65th St., New York, 10065, USA
63 Clinton,63 Clinton St., New York, 10002, USA
Saga,70 Pine St., New York, 10005, USA
L’Abeille,412 Greenwich St., New York, 10013, USA
Mari,679 Ninth Ave., New York, 10036, USA
Joomak Banjum,312 Fifth Ave., New York, 10001, USA
Al Coro,85 Tenth Ave., New York, 10011, USA
Semma,60 Greenwich Ave., New York, 10011, USA
Noz 17,458 W. 17th St., New York, 10011, USA
Icca,20 Warren St., New York, 10007, USA
Sushi Sanshin,2-7-14 Uchikyuhojimachi, Chuo-ku, Osaka, 540-0013, Japan
Yakitori Torisen,3F, 1-4-26 Dojima, Kita-ku, Osaka, 530-0003, Japan
DODICI,239 Kamihakusancho, Nakagyo-ku, Kyoto, 604-0943, Japan
Higashiyama Yoshihisa,422 Myohoimmaekawacho, Higashiyama-ku, Kyoto, 605-0932, Japan
Ajikitcho Horieten,1-22-6 Kitahorie, Nishi-ku, Osaka, 550-0014, Japan
Kashiwaya Osaka Senriyama,2-5-18 Senriyamanishi, Suita, Osaka, 565-0851, Japan
Ryō-shō,570-166 Giommachi Minamigawa, Higashiyama-ku, Kyoto, 605-0074, Japan
Gion Owatari,570-265 Giommachi Minamigawa, Higashiyama-ku, Kyoto, 605-0074, Japan
Kodaiji Jugyuan,353 Masuyacho, Higashiyama-ku, Kyoto, 605-0826, Japan
Fushimimachi Kakoiyama,2-4-12 Fushimimachi, Chuo-ku, Osaka, 541-0044, Japan
Sanso Kyoyamato,359 Masuyacho, Higashiyama-ku, Kyoto, 605-0826, Japan
Kenya,28-22 Okazaki Tokuseicho, Sakyo-ku, Kyoto, 606-8351, Japan
Sushi Ohata,2F, 1-4-8 Dojima, Kita-ku, Osaka, 530-0003, Japan
Utsubohommachi Gaku,1-14-15 Utsubohommachi, Nishi-ku, Osaka, 550-0004, Japan
Sui Oya,2F, 3-1-2 Temma, Kita-ku, Osaka, 530-0043, Japan
PRESQU’ÎLE,2F, Yodoyabashi odona, 4-1-1 Imabashi, Chuo-ku, Osaka, 541-0042, Japan
Konoha,2-6-22 Minamihommachi, Chuo-ku, Osaka, 541-0054, Japan
a canto,3-1-10 Uchikyuhojimachi, Chuo-ku, Osaka, 540-0013, Japan
Isshisoden Nakamura,136 Matsushitacho, Nakagyo-ku, Kyoto, 604-8093, Japan
Droit,49-1 Higashisakuracho, Kamigyo-ku, Kyoto, 602-0858, Japan
Shuhaku,392 Kinencho, Higashiyama-ku, Kyoto, 605-0828, Japan
Sushi Kappo Nakaichi,570-196 Giommachi Minamigawa, Higashiyama-ku, Kyoto, 605-0074, Japan
VELROSIER,2F, Good Nature Station, 318-6 Inaricho, Shimogyo-ku, Kyoto, 600-8022, Japan
Mirei,143-2 Kameyacho, Takeyamachidori Muromachihigashiiru, Nakagyo-ku, Kyoto, 604-0865, Japan
Sushi Minazuki,1-5-7 Sonezakishinchi, Kita-ku, Osaka, 530-0002, Japan
Vena,46-3 Kagamiyacho, Nakagyo-ku, Kyoto, 604-0002, Japan
Mizai,613 Maruyamacho, Higashiyama-ku, Kyoto, 605-0071, Japan
Sushi Harasho,3-30 Uenomiyacho, Tennoji-ku, Osaka, 543-0037, Japan
Iwaki,2F, 1-6-29 Sonezakishinchi, Kita-ku, Osaka, 530-0002, Japan
Man-u,5F, 1-2-33 Dojima, Kita-ku, Osaka, 530-0003, Japan
Aji Fukushima,570 Giommachi Minamigawa, Higashiyama-ku, Kyoto, 605-0074, Japan
Kyoboshi,347-92 Giommachi Kitagawa, Higashiyama-ku, Kyoto, 605-0073, Japan
Kamigatachuka SHINTANI,1-4-21 Nakazaki, Kita-ku, Osaka, 530-0016, Japan
Oryori Yamada,2F, 1-5-36 Dojima, Kita-ku, Osaka, 530-0003, Japan
Ayamuya,5-17-39 Fukushima, Fukushima-ku, Osaka, 553-0003, Japan
Tozentei,31-1 Komatsubara Minamimachi, Kita-ku, Kyoto, 603-8342, Japan
Sushi Matsumoto,570-123 Giommachi Minamigawa, Higashiyama-ku, Kyoto, 605-0074, Japan
Oryori Mashita,246 Giommachi Kitagawa, Higashiyama-ku, Kyoto, 605-0073, Japan
P greco,4-1-20 Nishitemma, Kita-ku, Osaka, 530-0047, Japan
MOTOÏ,186 Tawarayacho, Nakagyo-ku, Kyoto, 604-0952, Japan
Kikunoi Roan,118 Saitocho, Shimogyo-ku, Kyoto, 600-8012, Japan
NAKATSUKA,299 Kinoshitacho, Nakagyo-ku, Kyoto, 604-8104, Japan
KAHALA,2F, 1-9-2 Sonezakishinchi, Kita-ku, Osaka, 530-0002, Japan
Nishitemma Nakamura,4-5-25 Nishitemma, Kita-ku, Osaka, 530-0047, Japan
LIAISON,3-12-20 Fukushima, Fukushima-ku, Osaka, 553-0003, Japan
Nishino,1-9-21 Kyomachibori, Nishi-ku, Osaka, 550-0003, Japan
La Lucciola,5-7-3 Fukushima, Fukushima-ku, Osaka, 553-0003, Japan
Yakitori Ichimatsu,1-5-1 Dojima, Kita-ku, Osaka, 530-0003, Japan
Kenninji Gion Maruyama,566-15 Komatsucho, Higashiyama-ku, Kyoto, 605-0811, Japan
Miyamaso,375 Hanase Harachicho, Sakyo-ku, Kyoto, 601-1102, Japan
Ñ,1-6-3 Azuchimachi, Chuo-ku, Osaka, 541-0052, Japan
Point,2-17-47 Uenohigashi, Toyonaka, Osaka, 560-0013, Japan
Ono,6F, 1-2-22 Sonezakishinchi, Kita-ku, Osaka, 530-0002, Japan
Temmabashi Fujikawa,2-2-21 Temma, Kita-ku, Osaka, 530-0043, Japan
Kitashinchi Fukutatei,B1F, 1-11-19 Sonezakishinchi, Kita-ku, Osaka, 530-0002, Japan
Reine des prés,537-1 Komanocho, Kamigyo-ku, Kyoto, 602-0872, Japan
Yuyu,8 Koyama Kitakamifusacho, Kita-ku, Kyoto, 603-8142, Japan
Nijojo Furuta,371 Furushirocho, Nakagyo-ku, Kyoto, 604-0045, Japan
Kappo Hassun,95 Sueyoshicho, Higashiyama-ku, Kyoto, 605-0085, Japan
Kokyu,204 Seiryucho, Kamigyo-ku, Kyoto, 602-0822, Japan
Nakazen,26 Kitashirakawa Kubotacho, Sakyo-ku, Kyoto, 606-8266, Japan
Sushi Yuden,3-8-25 Ueshio, Tennoji-ku, Osaka, 543-0002, Japan
Numata,7F, 1-10-2 Sonezakishinchi, Kita-ku, Osaka, 530-0002, Japan
Sushi Murakami Jiro,1-5-7 Sonezakishinchi, Kita-ku, Osaka, 530-0002, Japan
Yoshiko,1-8-5 Sonezakishinchi, Kita-ku, Osaka, 530-0002, Japan
Teruya,2-1-24 Ueshio, Chuo-ku, Osaka, 542-0064, Japan
Sumibi Kappo Ishii,7-17-11 Fukushima, Fukushima-ku, Osaka, 553-0003, Japan
IDÉAL bistro,2F, 1-6-5 Tanimachi, Chuo-ku, Osaka, 540-0012, Japan
Kyo Seika,2F, 36-3 Okazaki Enshojicho, Sakyo-ku, Kyoto, 606-8344, Japan
Godan Miyazawa,557 Oecho, Shimogyo-ku, Kyoto, 600-8402, Japan
La Baie,5F, The Ritz-Carlton, 2-5-25 Umeda, Kita-ku, Osaka, 530-0001, Japan
TEMPURA HANAGATAMI,5F, The Ritz-Carlton, 2-5-25 Umeda, Kita-ku, Osaka, 530-0001, Japan
Gion Nishimura,570-160 Giommachi Minamigawa, Higashiyama-ku, Kyoto, 605-0074, Japan
Oimatsu Hisano,4-8-3 Nishitemma, Kita-ku, Osaka, 530-0047, Japan
Sushi Hayashi,31-1 Omotecho, Kamigyo-ku, Kyoto, 602-0825, Japan
Nishijin Fujiyoshi,626-14 Kamitenjincho, Kamigyo-ku, Kyoto, 602-0082, Japan
Gion Kajisho,570-127 Giommachi Minamigawa, Higashiyama-ku, Kyoto, 605-0074, Japan
Unkaku,1-18-17 Temma, Kita-ku, Osaka, 530-0043, Japan
nent,B1F, 1-5-12 Shibata, Kita-ku, Osaka, 530-0012, Japan
Koryu,3-3-3 Uchiawajimachi, Chuo-ku, Osaka, 540-0038, Japan
Naniwakappo NOBORU,1-3-12 Oyodominami, Kita-ku, Osaka, 531-0075, Japan
Tenjimbashi Aoki,7-12-14 Tenjimbashi, Kita-ku, Osaka, 531-0041, Japan
Honke Tankuma Honten,168 Izumiyacho, Shimogyo-ku, Kyoto, 600-8014, Japan
Hiramatsu Kodaiji,353 Masuyacho, Higashiyama-ku, Kyoto, 605-0826, Japan
Kamanza Nagashima,726-5 Shimomatsuyacho, Nakagyo-ku, Kyoto, 604-0034, Japan
Chi-Fu,4-4-8 Nishitemma, Kita-ku, Osaka, 530-0047, Japan
Iroha,5F, 1-3-19 Sonezakishinchi, Kita-ku, Osaka, 530-0002, Japan
Mokubei,570-120 Giommachi Minamigawa, Higashiyama-ku, Kyoto, 605-0074, Japan
HANA-Kitcho,3-2 Yamatocho, Higashiyama-ku, Kyoto, 605-0802, Japan
Gion Mamma,347-108 Giommachi Kitagawa, Higashiyama-ku, Kyoto, 605-0073, Japan
Uozuya,8 Mibu Higashihinokicho, Nakagyo-ku, Kyoto, 604-8843, Japan
Ogawa,515 Anenishinotoincho, Nakagyo-ku, Kyoto, 604-8273, Japan
Shimogamo Saryo,62 Shimogamo Miyakawacho, Sakyo-ku, Kyoto, 606-0801, Japan
SEN,379 Shiogamacho, Shimogyo-ku, Kyoto, 600-8103, Japan
Kako Okamoto,470-4 Tokiwacho, Higashiyama-ku, Kyoto, 605-0874, Japan
capi,6F, 1-10-2 Sonezakishinchi, Kita-ku, Osaka, 530-0002, Japan
Oryori Mitsuyasu,908-12 Koyamacho, Kamigyo-ku, Kyoto, 602-8157, Japan
Yunagibashi Takoyasu,1-15-5 Yunagi, Minato-ku, Osaka, 552-0004, Japan
Pierre,20F, InterContinental Osaka, 3-60 Ofukacho, Kita-ku, Osaka, 530-0011, Japan
TAKAYAMA,2F, Good Nature Station, 318-6 Inaricho, Shimogyo-ku, Kyoto, 600-8022, Japan
Hyotei,35 Nanzenji Kusagawacho, Sakyo-ku, Kyoto, 606-8437, Japan
Kanamean Nishitomiya,562 Honeyanocho, Nakagyo-ku, Kyoto, 604-6084, Japan
Kinobu,416 Iwatoyamacho, Shimogyo-ku, Kyoto, 600-8445, Japan
Bini,445-1 Sambongicho, Nakagyo-ku, Kyoto, 604-0871, Japan
Maeda,570-118 Giommachi Minamigawa, Higashiyama-ku, Kyoto, 605-0074, Japan
Maison Tateru Yoshino,2F, ANA Crowne Plaza, 1-3-1 Dojimahama, Kita-ku, Osaka, 530-0004, Japan
Alarde,1-14-4 Awaza, Nishi-ku, Osaka, 550-0011, Japan
Torisaki,292-1 Takoyakushicho, Nakagyo-ku, Kyoto, 604-0021, Japan
Kiyama,136 Kinuyacho, Nakagyo-ku, Kyoto, 604-0804, Japan
Rakushin,1-6-14 Fukushima, Fukushima-ku, Osaka, 553-0003, Japan
Ichijoji Norihide,31-2 Ichijoji Sagarimatsucho, Sakyo-ku, Kyoto, 606-8152, Japan
Gosho Iwasaki,660 Otsucho, Nakagyo-ku, Kyoto, 604-0885, Japan
La casa TOM Curiosa,3F, 1-2-7 Sonezakishinchi, Kita-ku, Osaka, 530-0002, Japan
Fujiya 1935,2-4-14 Yariyamachi, Chuo-ku, Osaka, 540-0027, Japan
Terada,2F, 2-35 Tamatsukurimotomachi, Tennoji-ku, Osaka, 543-0014, Japan
Oryori Horikawa,4-8-17 Temma, Kita-ku, Osaka, 530-0043, Japan
Ajikitcho Bumbuan,B1F, Hommachi Garden City, 3-6-4 Hommachi, Chuo-ku, Osaka, 541-0053, Japan
agnel d'or,2-4-4 Nishihommachi, Nishi-ku, Osaka, 550-0005, Japan
Yusokuryori Mankamero,387 Ebisucho, Kamigyo-ku, Kyoto, 602-8118, Japan
Kaishoku Shimizu,1F, Shin Daibiru, 1-2-1 Dojimahama, Kita-ku, Osaka, 530-0004, Japan
Otagi,18 Takagamine Tsuchitenjocho, Kita-ku, Kyoto, 603-8465, Japan
Shoroku,1-16-18 Utsubohommachi, Nishi-ku, Osaka, 550-0004, Japan
Shunsaiten Tsuchiya,41-4 Toyotsucho, Suita, Osaka, 564-0051, Japan
Yugen,14-14 Ishigatsujicho, Tennoji-ku, Osaka, 543-0031, Japan
Yonemasu,1-9-16 Oyodominami, Kita-ku, Osaka, 531-0075, Japan
Kyoryori Fujimoto,72 Shimmeicho, Nakagyo-ku, Kyoto, 604-8207, Japan
Zeshin,B1F, 2-9-3 Nishitemma, Kita-ku, Osaka, 530-0047, Japan
Sushi Hoshiyama,1-16 Sugaharacho, Kita-ku, Osaka, 530-0046, Japan
ORIGIN,1-4-3 Tsuriganecho, Chuo-ku, Osaka, 540-0035, Japan
cenci,44-7 Shogoin Entomicho, Sakyo-ku, Kyoto, 606-8323, Japan
Ogata,726 Shinkamanzacho, Shimogyo-ku, Kyoto, 600-8471, Japan
Sushiyoshi,2-3-23 Minamimorimachi, Kita-ku, Osaka, 530-0054, Japan
Jiki Miyazawa,553-1 Yaoyacho, Nakagyo-ku, Kyoto, 604-8123, Japan
ad hoc,Hotarumachi, 1-1-48 Fukushima, Fukushima-ku, Osaka, 553-0003, Japan
YUNiCO,4F, 1-5-17 Sonezakishinchi, Kita-ku, Osaka, 530-0002, Japan
Masuda,2F, 1-3-12 Shinsaibashisuji, Chuo-ku, Osaka, 542-0085, Japan
Shimmonzen Yonemura,255 Umemotocho, Higashiyama-ku, Kyoto, 605-0064, Japan
Yoshino,2-28-3 Nakasakurazuka, Toyonaka, Osaka, 561-0881, Japan
Kyokaiseki Kichisen,5 Shimogamo Morimotocho, Sakyo-ku, Kyoto, 606-0805, Japan
Ryoriya Maekawa,405 Nambacho, Shimogyo-ku, Kyoto, 600-8027, Japan
MUNI ALAIN DUCASSE,B1F, MUNI, 3 Sagatenryuji Susukinobabacho, Ukyo-ku, Kyoto, 616-8385, Japan
Nishishinsaibashi Yuno,1-10-35 Nishishinsaibashi, Chuo-ku, Osaka, 542-0086, Japan
Gion Okada,570-6 Giommachi Minamigawa, Higashiyama-ku, Kyoto, 605-0074, Japan
Gion Sasaki,566-27 Komatsucho, Higashiyama-ku, Kyoto, 605-0811, Japan
MUNI LA TERRASSE,1F, MUNI, 3 Sagatenryuji Susukinobabacho, Ukyo-ku, Kyoto, 616-8385, Japan
Chugokusai S.Sawada,4-6-28 Nishitemma, Kita-ku, Osaka, 530-0047, Japan
Gion Nishikawa,473 Shimokawaracho, Higashiyama-ku, Kyoto, 605-0825, Japan
Enyuan Kobayashi,125-2 Tominagacho, Higashiyama-ku, Kyoto, 605-0078, Japan
HAJIME,1-9-11 Edobori, Nishi-ku, Osaka, 550-0002, Japan
Différence,1-16-12 Utsubohommachi, Nishi-ku, Osaka, 550-0004, Japan
Okina,11 Sagashakado Daimoncho, Ukyo-ku, Kyoto, 616-8422, Japan
Torisho Ishii,3-11-4 Nishitemma, Kita-ku, Osaka, 530-0047, Japan
Taian,1-21-2 Shimanouchi, Chuo-ku, Osaka, 542-0082, Japan
Higashichaya Nakamura,1-25-8 Honjohigashi, Kita-ku, Osaka, 531-0074, Japan
Gokomachi Tagawa,575 Matsumotocho, Nakagyo-ku, Kyoto, 604-0982, Japan
Gion Maruyama,570-171 Giommachi Minamigawa, Higashiyama-ku, Kyoto, 605-0074, Japan
Kamigamo Akiyama,58 Kamigamo Okamotocho, Kita-ku, Kyoto, 603-8081, Japan
LURRA˚,396 Sekisenincho, Higashiyama-ku, Kyoto, 605-0021, Japan
Naniwaryori Yu,1-9-17 Higashitemma, Kita-ku, Osaka, 530-0044, Japan
Sojiki Nakahigashi,32-3 Jodoji Ishibashicho, Sakyo-ku, Kyoto, 606-8406, Japan
Muromachi Wakuden,679 Marukizaimokucho, Nakagyo-ku, Kyoto, 604-8106, Japan
Sushi Rakumi,332-6 Miyoshicho, Higashiyama-ku, Kyoto, 605-0081, Japan
Sushiroku,4-12-22 Nishitemma, Kita-ku, Osaka, 530-0047, Japan
Sushidokoro Amano,1-6-4 Fukushima, Fukushima-ku, Osaka, 553-0003, Japan
Wagokoro Izumi,634-3 Nioitenjincho, Shimogyo-ku, Kyoto, 600-8414, Japan
Kentan Horibe,273 Tenjinyamacho, Nakagyo-ku, Kyoto, 604-8221, Japan
Gion Matayoshi,570-123 Giommachi Minamigawa, Higashiyama-ku, Kyoto, 605-0074, Japan
La Bécasse,3-3-9 Hiranomachi, Chuo-ku, Osaka, 541-0046, Japan
Akai,430-2 Kamibentencho, Higashiyama-ku, Kyoto, 605-0822, Japan
Hiraishi,3F, 1-9-6 Sonezakishinchi, Kita-ku, Osaka, 530-0002, Japan
La Cime,3-2-15 Kawaramachi, Chuo-ku, Osaka, 541-0048, Japan
Gion Fukushi,570-120 Giommachi Minamigawa, Higashiyama-ku, Kyoto, 605-0074, Japan
Shinchi Yamamoto,1-1-13 Dojima, Kita-ku, Osaka, 530-0003, Japan
Miyamoto,2-10-28 Higashitemma, Kita-ku, Osaka, 530-0044, Japan
KOKE,287 Takoyakushicho, Nakagyo-ku, Kyoto, 604-0021, Japan
il Centrino,1-2-2 Kawarayamachi, Chuo-ku, Osaka, 542-0066, Japan
Funaokayama Shimizu,20-2 Murasakino Higashifunaokacho, Kita-ku, Kyoto, 603-8228, Japan
Kikunoi Honten,459 Shimokawaracho, Higashiyama-ku, Kyoto, 605-0825, Japan
Shintaro,2-5-5 Nishitemma, Kita-ku, Osaka, 530-0047, Japan
Ichiju Nisai Ueno Minoten,2-5 Minokoen, Mino, Osaka, 562-0002, Japan
Tempura Mizuki,B1F, The Ritz-Carlton, 543 Hokodencho, Nakagyo-ku, Kyoto, 604-0902, Japan
Shunsenwaraku Sanai,2-2-11 Higashishinsaibashi, Chuo-ku, Osaka, 542-0083, Japan
Gion Kida,570-192 Giommachi Minamigawa, Higashiyama-ku, Kyoto, 605-0074, Japan
La Biographie···,422-1 Tanakacho, Kamigyo-ku, Kyoto, 602-8163, Japan
Ayanokoji Karatsu,113-1 Yadacho, Shimogyo-ku, Kyoto, 600-8442, Japan
Sumibi Kappo Ifuki,570-8 Giommachi Minamigawa, Higashiyama-ku, Kyoto, 605-0074, Japan
Kodaiji Wakuden,512 Washiocho, Higashiyama-ku, Kyoto, 605-0072, Japan
Kawahara,2-4-21 Toyosaki, Kita-ku, Osaka, 531-0072, Japan
Noguchi Tsunagu,371-4 Kiyomotocho, Higashiyama-ku, Kyoto, 605-0084, Japan
Oimatsu Kitagawa,4-12-27 Nishitemma, Kita-ku, Osaka, 530-0047, Japan
Delta,364 Syggrou Avenue, Athens, 17674, Greece
Hytra,107-109 Syngrou Avenue, Athens, 11 745, Greece
Botrini's,24b Vasileos Georgiou B street, Athens, 152 33, Greece
Varoulko Seaside,54-56 Koumoundourou Coast, Athens, 10435, Greece
Spondi,5 Pyrronos Street, Athens, 116 36, Greece
The Zillers,54 Mitropoleos, Athens, 10563, Greece
Pelagos,40 Apollonos Street, Athens, 166 71, Greece
Soil,5 Ferekidou Street, Athens, 116 35, Greece
CTC Urban Gastronomy,15 Plateon Street, Athens, 10435, Greece
Osteria Giulia,134 Avenue Rd., Toronto, M5R 2H6, Canada
Yukashi,643 Mount Pleasant Rd., Toronto, M4S 2M9, Canada
Alo,163 Spadina Ave., Toronto, M5V 2L6, Canada
Frilu,7713 Yonge St., Toronto, L3T 2C4, Canada
Shoushin,3328 Yonge St., Toronto, M4N 2M4, Canada
Sushi Masaki Saito,88 Avenue Rd., Toronto, M5R 2H2, Canada
Aburi Hana,102 Yorkville Ave., Toronto, M5R 1B9, Canada
Alobar Yorkville,57A-162 Cumberland St., Toronto, M5R 1A8, Canada
Quetzal,419 College St., Toronto, M5T 1T1, Canada
Don Alfonso 1890 Toronto,1 Harbour Sq., Toronto, M5J 1A6, Canada
Edulis,169 Niagara St., Toronto, M5V 1C9, Canada
Kaiseki Yu-zen Hashimoto,6 Garamond Ct., Toronto, M3C 1Z5, Canada
Enigma Yorkville,23 St. Thomas St., Toronto, M5S 3E7, Canada
Milka,Vršiška cesta 45, Kranjska Gora, 4280, Slovenia
Grič,Šentjošt nad Horjulom 24d, Šentjošt nad Horjulom, 1354, Slovenia
Hiša Franko,Staro selo 1, Kobarid, 5222, Slovenia
Dam,Ulica Vinka Vodopivca 24, Nova Gorica, 5000, Slovenia
Hiša Linhart,Linhartov trg 17, Radovljica, 4240, Slovenia
Gostilna Pri Lojzetu,Dvorec Zemono, Vipava, 5271, Slovenia
COB,Letoviška 1, Portorož, 6320, Slovenia
Restavracija Strelec,Grajska planota 1, Ljubljana, 1000, Slovenia
Hiša Denk,Zgornja Kungota 11A, Zgornja Kungota, 2201, Slovenia
Holt,11, Alley 6, Lane 113, Section 3, Minsheng East Road, Songshan District, Taipei, Taiwan
T+T,11, Lane 165, Dunhua North Road, Songshan District, Taipei, Taiwan
Mipon,3F, Grand Mayfull Hotel, 55 Lequn 2nd Road, Zhongshan District, Taipei, 10462, Taiwan
logy,6, Lane 109, Section 1, Anhe Road, Da'an District, Taipei, 106, Taiwan
L'Atelier de Joël Robuchon,5F, Bellavita, 28 Songren Road, Xinyi District, Taipei, 110, Taiwan
Kitcho,48, Lane 181, Section 4, Zhongxiao East Road, Da'an District, Taipei, 106, Taiwan
Sushiyoshi,12, Alley 19, Lane 216, Section 4, Zhongxiao East Road, Da'an District, Taipei, 106, Taiwan
Taïrroir,6F, 299 Lequn 3rd Road, Zhongshan District, Taipei, 104, Taiwan
de nuit,175, Section 4, Xinyi Road, Da'an District, Taipei, Taiwan
Ken Anhe,4, Lane 127, Section 1, Anhe Road, Da'an District, Taipei, 106, Taiwan
Mountain and Sea House,94, Section 2, Ren'ai Road, Zhongzheng District, Taipei, 100, Taiwan
Impromptu by Paul Lee,B1, Regent Hotel, 3, Lane 39, Section 2, Zhongshan North Road, Zhongshan District, Taipei, 104, Taiwan
Sur-,3F, 29 Zhongshan Road, Central District, Taichung, Taiwan
Mudan,17, Lane 52, Siwei Road, Da'an District, Taipei, 106, Taiwan
Danny's Steakhouse,58 Lequn 3rd Road, Zhongshan District, Taipei, 104, Taiwan
Fujin Tree Taiwanese Cuisine & Champagne (Songshan),17, Lane 199, Dunhua North Road, Songshan District, Taipei, Taiwan
Ya Ge,3F, Mandarin Oriental Hotel, 158 Dunhua North Road, Songshan District, Taipei, 105, Taiwan
Molino de Urdániz,GF, Hotel MVSA, 61, Section 1, Jianguo North Road, Zhongshan District, Taipei, 10491, Taiwan
RAW,301, Lequn 3rd Road, Zhongshan District, Taipei, 104, Taiwan
Tien Hsiang Lo,B1, The Landis, 41, Section 2, Minquan East Road, Zhongshan District, Taipei, 104, Taiwan
Sushi Nomura,4, Alley 19, Lane 300, Section 4, Ren'ai Road, Da'an District, Taipei, 106, Taiwan
Paris 1930 de Hideki Takayama,2F, The Landis, 41, Section 2, Minquan East Road, Zhongshan District, Taipei, 10470, Taiwan
The Guest House,17F, Sheraton Grand Hotel, 12, Section 1, Zhongxiao East Road, Zhongzheng District, Taipei, 100, Taiwan
Oretachi No Nikuya,194-1 Gongyi Road, West District, Taichung, Taiwan
Le Palais,17F, Palais de Chine Hotel, 3, Section 1, Chengde Road, Datong District, Taipei, 103, Taiwan
Golden Formosa,101 Tianmu East Road, Shilin District, Taipei, 111, Taiwan
